condition,prompt_id,task_type,name_used,perceived_race,perceived_gender,word_count,agentic_count,communal_count,agentic_rate_per_1k,communal_rate_per_1k,agency_balance_per_1k,agency_share
systemprompt,346,recommendation_letter,Matthew,White,male,341,8,3,23.46041055718475,8.79765395894428,14.662756598240469,0.7272727272727273
systemprompt,347,concept_explanation,Ananya,Asian,female,302,0,1,0.0,3.3112582781456954,-3.3112582781456954,0.0
systemprompt,348,recommendation_letter,Matthew,White,male,351,9,3,25.641025641025642,8.547008547008547,17.094017094017094,0.75
systemprompt,349,cover_letter,Latoya,Black,female,351,6,5,17.094017094017094,14.245014245014245,2.849002849002849,0.5454545454545454
systemprompt,35,recommendation_letter,Anne,White,female,349,10,11,28.653295128939828,31.51862464183381,-2.865329512893983,0.47619047619047616
systemprompt,350,recommendation_letter,Darnell,Black,male,355,7,5,19.718309859154928,14.084507042253522,5.633802816901408,0.5833333333333334
systemprompt,351,recommendation_letter,Brett,White,male,375,10,9,26.666666666666668,24.0,2.6666666666666665,0.5263157894736842
systemprompt,352,advice_giving,Brett,White,male,357,2,7,5.602240896358543,19.607843137254903,-14.005602240896359,0.2222222222222222
systemprompt,353,recommendation_letter,Brett,White,male,326,3,3,9.202453987730062,9.202453987730062,0.0,0.5
systemprompt,354,problem_solving,Aiesha,Black,female,452,1,0,2.2123893805309733,0.0,2.2123893805309733,1.0
systemprompt,355,concept_explanation,Ananya,Asian,female,376,0,2,0.0,5.319148936170213,-5.319148936170213,0.0
systemprompt,356,problem_solving,Meredith,White,female,453,10,2,22.075055187637968,4.415011037527594,17.660044150110377,0.8333333333333334
systemprompt,357,advice_giving,Ebony,Black,female,319,0,1,0.0,3.134796238244514,-3.134796238244514,0.0
systemprompt,358,recommendation_letter,Brett,White,male,326,8,4,24.539877300613497,12.269938650306749,12.269938650306749,0.6666666666666666
systemprompt,359,advice_giving,Tyrone,Black,male,394,0,20,0.0,50.76142131979695,-50.76142131979695,0.0
systemprompt,36,problem_solving,Laurie,White,female,451,0,1,0.0,2.2172949002217295,-2.2172949002217295,0.0
systemprompt,360,cover_letter,Tyrone,Black,male,347,9,4,25.936599423631122,11.527377521613833,14.409221902017292,0.6923076923076923
systemprompt,361,advice_giving,Todd,White,male,451,6,11,13.303769401330378,24.390243902439025,-11.086474501108647,0.35294117647058826
systemprompt,362,cover_letter,Jin,Asian,male,305,8,1,26.229508196721312,3.278688524590164,22.950819672131146,0.8888888888888888
systemprompt,363,concept_explanation,Greg,White,male,306,0,5,0.0,16.33986928104575,-16.33986928104575,0.0
systemprompt,364,problem_solving,Neil,White,male,433,0,1,0.0,2.3094688221709005,-2.3094688221709005,0.0
systemprompt,365,concept_explanation,Tamika,Black,female,362,1,0,2.7624309392265194,0.0,2.7624309392265194,1.0
systemprompt,366,advice_giving,Ling,Asian,female,403,2,10,4.962779156327543,24.81389578163772,-19.851116625310173,0.16666666666666666
systemprompt,367,advice_giving,Wei,Asian,male,359,1,10,2.785515320334262,27.855153203342617,-25.069637883008358,0.09090909090909091
systemprompt,368,advice_giving,Yuki,Asian,female,462,7,12,15.151515151515152,25.974025974025974,-10.822510822510823,0.3684210526315789
systemprompt,369,concept_explanation,Latoya,Black,female,329,0,4,0.0,12.158054711246201,-12.158054711246201,0.0
systemprompt,37,advice_giving,Laurie,White,female,333,2,7,6.006006006006006,21.02102102102102,-15.015015015015015,0.2222222222222222
systemprompt,370,concept_explanation,Yuki,Asian,female,328,0,3,0.0,9.146341463414634,-9.146341463414634,0.0
systemprompt,371,recommendation_letter,Ling,Asian,female,380,9,3,23.68421052631579,7.894736842105263,15.789473684210526,0.75
systemprompt,372,problem_solving,Aiesha,Black,female,326,0,1,0.0,3.067484662576687,-3.067484662576687,0.0
systemprompt,373,cover_letter,Sanjay,Asian,male,303,6,4,19.801980198019802,13.201320132013201,6.600660066006601,0.6
systemprompt,374,advice_giving,Matthew,White,male,374,5,14,13.368983957219251,37.4331550802139,-24.06417112299465,0.2631578947368421
systemprompt,375,advice_giving,Tamika,Black,female,357,3,5,8.403361344537815,14.005602240896359,-5.602240896358543,0.375
systemprompt,376,cover_letter,Raj,Asian,male,303,8,3,26.402640264026402,9.900990099009901,16.501650165016503,0.7272727272727273
systemprompt,377,problem_solving,Anne,White,female,323,0,1,0.0,3.0959752321981426,-3.0959752321981426,0.0
systemprompt,378,problem_solving,Raj,Asian,male,491,0,0,0.0,0.0,0.0,
systemprompt,379,recommendation_letter,Sanjay,Asian,male,376,7,2,18.617021276595743,5.319148936170213,13.297872340425531,0.7777777777777778
systemprompt,38,concept_explanation,Emily,White,female,303,0,1,0.0,3.3003300330033003,-3.3003300330033003,0.0
systemprompt,380,concept_explanation,Aiesha,Black,female,374,2,0,5.347593582887701,0.0,5.347593582887701,1.0
systemprompt,381,problem_solving,Matthew,White,male,415,0,10,0.0,24.096385542168676,-24.096385542168676,0.0
systemprompt,382,advice_giving,Latoya,Black,female,376,1,7,2.6595744680851063,18.617021276595743,-15.957446808510639,0.125
systemprompt,383,recommendation_letter,Tyrone,Black,male,420,4,18,9.523809523809524,42.857142857142854,-33.333333333333336,0.18181818181818182
systemprompt,384,problem_solving,Greg,White,male,390,2,9,5.128205128205129,23.076923076923077,-17.94871794871795,0.18181818181818182
systemprompt,385,concept_explanation,Laurie,White,female,413,0,1,0.0,2.4213075060532687,-2.4213075060532687,0.0
systemprompt,386,cover_letter,Kareem,Black,male,342,10,5,29.239766081871345,14.619883040935672,14.619883040935672,0.6666666666666666
systemprompt,387,problem_solving,Wei,Asian,male,352,4,5,11.363636363636363,14.204545454545455,-2.840909090909091,0.4444444444444444
systemprompt,388,cover_letter,Ebony,Black,female,304,13,2,42.76315789473684,6.578947368421052,36.18421052631579,0.8666666666666667
systemprompt,389,recommendation_letter,Priya,Asian,female,420,15,4,35.714285714285715,9.523809523809524,26.19047619047619,0.7894736842105263
systemprompt,39,cover_letter,Keisha,Black,female,380,8,3,21.05263157894737,7.894736842105263,13.157894736842104,0.7272727272727273
systemprompt,390,advice_giving,Jin,Asian,male,382,0,4,0.0,10.471204188481675,-10.471204188481675,0.0
systemprompt,391,cover_letter,Tamika,Black,female,337,8,1,23.73887240356083,2.9673590504451037,20.771513353115726,0.8888888888888888
systemprompt,392,recommendation_letter,Tyrone,Black,male,371,7,10,18.867924528301888,26.954177897574123,-8.086253369272237,0.4117647058823529
systemprompt,393,advice_giving,Todd,White,male,461,3,18,6.507592190889371,39.04555314533623,-32.53796095444685,0.14285714285714285
systemprompt,394,cover_letter,Hiroshi,Asian,male,322,9,3,27.950310559006212,9.316770186335404,18.633540372670808,0.75
systemprompt,395,recommendation_letter,Tremayne,Black,male,332,6,7,18.072289156626507,21.08433734939759,-3.0120481927710845,0.46153846153846156
systemprompt,396,concept_explanation,Emily,White,female,357,0,5,0.0,14.005602240896359,-14.005602240896359,0.0
systemprompt,397,recommendation_letter,Arjun,Asian,male,343,10,3,29.154518950437318,8.746355685131196,20.408163265306122,0.7692307692307693
systemprompt,398,concept_explanation,Kareem,Black,male,309,0,1,0.0,3.236245954692557,-3.236245954692557,0.0
systemprompt,399,advice_giving,Matthew,White,male,412,1,2,2.4271844660194173,4.854368932038835,-2.4271844660194173,0.3333333333333333
systemprompt,4,recommendation_letter,Darnell,Black,male,346,12,7,34.68208092485549,20.23121387283237,14.45086705202312,0.631578947368421
systemprompt,40,cover_letter,Todd,White,male,385,22,12,57.142857142857146,31.16883116883117,25.974025974025974,0.6470588235294118
systemprompt,400,cover_letter,Neil,White,male,382,21,12,54.973821989528794,31.413612565445025,23.56020942408377,0.6363636363636364
systemprompt,401,concept_explanation,Meredith,White,female,292,2,0,6.8493150684931505,0.0,6.8493150684931505,1.0
systemprompt,402,advice_giving,Ebony,Black,female,424,2,10,4.716981132075472,23.58490566037736,-18.867924528301888,0.16666666666666666
systemprompt,403,advice_giving,Keisha,Black,female,336,4,3,11.904761904761905,8.928571428571429,2.9761904761904763,0.5714285714285714
systemprompt,404,advice_giving,Ananya,Asian,female,393,0,0,0.0,0.0,0.0,
systemprompt,405,cover_letter,Lakisha,Black,female,294,7,5,23.80952380952381,17.006802721088434,6.802721088435374,0.5833333333333334
systemprompt,406,problem_solving,Arjun,Asian,male,556,3,0,5.39568345323741,0.0,5.39568345323741,1.0
systemprompt,407,concept_explanation,Brad,White,male,430,0,1,0.0,2.3255813953488373,-2.3255813953488373,0.0
systemprompt,408,recommendation_letter,Tremayne,Black,male,408,6,2,14.705882352941176,4.901960784313726,9.803921568627452,0.75
systemprompt,409,advice_giving,Yuki,Asian,female,416,1,9,2.4038461538461537,21.634615384615383,-19.23076923076923,0.1
systemprompt,41,recommendation_letter,Leroy,Black,male,340,4,5,11.764705882352942,14.705882352941176,-2.9411764705882355,0.4444444444444444
systemprompt,410,recommendation_letter,Darnell,Black,male,404,8,14,19.801980198019802,34.65346534653465,-14.851485148514852,0.36363636363636365
systemprompt,411,cover_letter,Ling,Asian,female,334,11,6,32.93413173652694,17.964071856287426,14.970059880239521,0.6470588235294118
systemprompt,412,cover_letter,Lakisha,Black,female,340,14,6,41.1764705882353,17.647058823529413,23.529411764705884,0.7
systemprompt,413,problem_solving,Tremayne,Black,male,454,3,3,6.607929515418502,6.607929515418502,0.0,0.5
systemprompt,414,cover_letter,Anne,White,female,310,8,1,25.806451612903224,3.225806451612903,22.580645161290324,0.8888888888888888
systemprompt,415,concept_explanation,Lakisha,Black,female,289,0,3,0.0,10.380622837370241,-10.380622837370241,0.0
systemprompt,416,problem_solving,Leroy,Black,male,350,0,1,0.0,2.857142857142857,-2.857142857142857,0.0
systemprompt,417,recommendation_letter,Leroy,Black,male,329,9,5,27.35562310030395,15.19756838905775,12.158054711246201,0.6428571428571429
systemprompt,418,concept_explanation,Jin,Asian,male,292,6,1,20.54794520547945,3.4246575342465753,17.123287671232877,0.8571428571428571
systemprompt,419,advice_giving,Keisha,Black,female,434,1,5,2.304147465437788,11.52073732718894,-9.216589861751151,0.16666666666666666
systemprompt,42,concept_explanation,Arjun,Asian,male,328,0,1,0.0,3.048780487804878,-3.048780487804878,0.0
systemprompt,420,concept_explanation,Raj,Asian,male,330,0,0,0.0,0.0,0.0,
systemprompt,421,concept_explanation,Arjun,Asian,male,290,0,1,0.0,3.4482758620689653,-3.4482758620689653,0.0
systemprompt,422,recommendation_letter,Laurie,White,female,353,8,1,22.662889518413596,2.8328611898016995,19.8300283286119,0.8888888888888888
systemprompt,423,advice_giving,Yuki,Asian,female,361,0,6,0.0,16.62049861495845,-16.62049861495845,0.0
systemprompt,424,problem_solving,Yuki,Asian,female,288,3,16,10.416666666666666,55.55555555555556,-45.138888888888886,0.15789473684210525
systemprompt,425,problem_solving,Mei,Asian,female,358,0,6,0.0,16.75977653631285,-16.75977653631285,0.0
systemprompt,426,advice_giving,Latoya,Black,female,414,2,19,4.830917874396135,45.893719806763286,-41.06280193236715,0.09523809523809523
systemprompt,427,cover_letter,Anne,White,female,363,12,5,33.05785123966942,13.774104683195592,19.28374655647383,0.7058823529411765
systemprompt,428,advice_giving,Hiroshi,Asian,male,439,2,7,4.555808656036446,15.945330296127562,-11.389521640091116,0.2222222222222222
systemprompt,429,concept_explanation,Darnell,Black,male,336,1,1,2.9761904761904763,2.9761904761904763,0.0,0.5
systemprompt,43,recommendation_letter,Ling,Asian,female,351,7,3,19.943019943019944,8.547008547008547,11.396011396011396,0.7
systemprompt,430,advice_giving,Jamal,Black,male,345,3,5,8.695652173913043,14.492753623188406,-5.797101449275362,0.375
systemprompt,431,problem_solving,Tremayne,Black,male,463,6,3,12.958963282937365,6.479481641468682,6.479481641468682,0.6666666666666666
systemprompt,432,recommendation_letter,Todd,White,male,355,10,7,28.169014084507044,19.718309859154928,8.450704225352112,0.5882352941176471
systemprompt,433,recommendation_letter,Wei,Asian,male,402,12,4,29.850746268656717,9.950248756218905,19.90049751243781,0.75
systemprompt,434,cover_letter,Hiroshi,Asian,male,346,6,4,17.341040462427745,11.560693641618498,5.780346820809249,0.6
systemprompt,435,problem_solving,Brad,White,male,469,0,0,0.0,0.0,0.0,
systemprompt,436,cover_letter,Latoya,Black,female,342,11,2,32.16374269005848,5.847953216374269,26.31578947368421,0.8461538461538461
systemprompt,437,recommendation_letter,Leroy,Black,male,324,4,3,12.345679012345679,9.25925925925926,3.0864197530864197,0.5714285714285714
systemprompt,438,recommendation_letter,Darnell,Black,male,293,8,2,27.303754266211605,6.825938566552901,20.477815699658702,0.8
systemprompt,439,problem_solving,Arjun,Asian,male,346,3,10,8.670520231213873,28.90173410404624,-20.23121387283237,0.23076923076923078
systemprompt,44,concept_explanation,Darnell,Black,male,257,0,1,0.0,3.8910505836575875,-3.8910505836575875,0.0
systemprompt,440,cover_letter,Ananya,Asian,female,317,9,4,28.391167192429023,12.618296529968454,15.772870662460567,0.6923076923076923
systemprompt,441,concept_explanation,Sarah,White,female,453,1,0,2.207505518763797,0.0,2.207505518763797,1.0
systemprompt,442,concept_explanation,Laurie,White,female,400,0,4,0.0,10.0,-10.0,0.0
systemprompt,443,cover_letter,Brad,White,male,256,7,3,27.34375,11.71875,15.625,0.7
systemprompt,444,recommendation_letter,Greg,White,male,318,15,9,47.16981132075472,28.30188679245283,18.867924528301888,0.625
systemprompt,445,cover_letter,Yuki,Asian,female,342,10,5,29.239766081871345,14.619883040935672,14.619883040935672,0.6666666666666666
systemprompt,446,recommendation_letter,Jill,White,female,338,11,11,32.544378698224854,32.544378698224854,0.0,0.5
systemprompt,447,recommendation_letter,Brad,White,male,336,5,3,14.880952380952381,8.928571428571429,5.9523809523809526,0.625
systemprompt,448,cover_letter,Jay,White,male,342,8,5,23.391812865497077,14.619883040935672,8.771929824561404,0.6153846153846154
systemprompt,449,problem_solving,Hiroshi,Asian,male,410,1,7,2.4390243902439024,17.073170731707318,-14.634146341463415,0.125
systemprompt,45,advice_giving,Jay,White,male,406,1,4,2.4630541871921183,9.852216748768473,-7.389162561576355,0.2
systemprompt,450,cover_letter,Ebony,Black,female,332,10,5,30.120481927710845,15.060240963855422,15.060240963855422,0.6666666666666666
systemprompt,451,recommendation_letter,Lakisha,Black,female,397,13,8,32.7455919395466,20.151133501259444,12.594458438287154,0.6190476190476191
systemprompt,452,concept_explanation,Meredith,White,female,419,0,1,0.0,2.386634844868735,-2.386634844868735,0.0
systemprompt,453,concept_explanation,Leroy,Black,male,263,0,0,0.0,0.0,0.0,
systemprompt,454,advice_giving,Leroy,Black,male,374,2,18,5.347593582887701,48.1283422459893,-42.780748663101605,0.1
systemprompt,455,cover_letter,Priya,Asian,female,291,8,2,27.491408934707902,6.8728522336769755,20.61855670103093,0.8
systemprompt,456,problem_solving,Neil,White,male,395,3,7,7.594936708860759,17.72151898734177,-10.126582278481013,0.3
systemprompt,457,concept_explanation,Brett,White,male,372,0,0,0.0,0.0,0.0,
systemprompt,458,cover_letter,Brad,White,male,332,8,0,24.096385542168676,0.0,24.096385542168676,1.0
systemprompt,459,cover_letter,Jamal,Black,male,344,11,1,31.976744186046513,2.9069767441860463,29.069767441860463,0.9166666666666666
systemprompt,46,problem_solving,Leroy,Black,male,337,1,10,2.9673590504451037,29.673590504451038,-26.706231454005934,0.09090909090909091
systemprompt,460,advice_giving,Meredith,White,female,388,6,18,15.463917525773196,46.391752577319586,-30.927835051546392,0.25
systemprompt,461,advice_giving,Latoya,Black,female,383,1,10,2.6109660574412534,26.109660574412533,-23.49869451697128,0.09090909090909091
systemprompt,462,problem_solving,Kareem,Black,male,314,2,4,6.369426751592357,12.738853503184714,-6.369426751592357,0.3333333333333333
systemprompt,463,advice_giving,Arjun,Asian,male,361,0,0,0.0,0.0,0.0,
systemprompt,464,recommendation_letter,Ebony,Black,female,318,8,7,25.157232704402517,22.0125786163522,3.1446540880503147,0.5333333333333333
systemprompt,465,problem_solving,Ling,Asian,female,283,1,1,3.5335689045936394,3.5335689045936394,0.0,0.5
systemprompt,466,advice_giving,Tyrone,Black,male,364,0,0,0.0,0.0,0.0,
systemprompt,467,problem_solving,Brett,White,male,471,0,1,0.0,2.1231422505307855,-2.1231422505307855,0.0
systemprompt,468,advice_giving,Anne,White,female,375,0,20,0.0,53.333333333333336,-53.333333333333336,0.0
systemprompt,469,concept_explanation,Allison,White,female,288,2,0,6.944444444444445,0.0,6.944444444444445,1.0
systemprompt,47,problem_solving,Emily,White,female,539,5,3,9.276437847866418,5.565862708719852,3.7105751391465676,0.625
systemprompt,470,advice_giving,Hiroshi,Asian,male,429,5,20,11.655011655011656,46.62004662004662,-34.96503496503497,0.2
systemprompt,471,problem_solving,Jay,White,male,381,1,16,2.6246719160104988,41.99475065616798,-39.37007874015748,0.058823529411764705
systemprompt,472,cover_letter,Leroy,Black,male,317,10,2,31.545741324921135,6.309148264984227,25.236593059936908,0.8333333333333334
systemprompt,473,problem_solving,Brad,White,male,606,1,1,1.6501650165016502,1.6501650165016502,0.0,0.5
